ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10148,27,100,10,3528.36,"9/11/2003 0:00",Shipped,3,9,2003,"Classic Cars",132,S18_2870,"Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney",NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10161,23,100,9,3187.8,"10/17/2003 0:00",Shipped,4,10,2003,"Classic Cars",132,S18_2870,"Heintze Collectables","86 21 3555","Smagsloget 45",,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
10172,39,100,7,6023.16,"11/5/2003 0:00",Shipped,4,11,2003,"Classic Cars",132,S18_2870,"Gift Depot Inc.",2035552570,"25593 South Bay Ln.",,Bridgewater,CT,97562,USA,NA,King,Julie,Medium
10181,27,100,3,3884.76,"11/12/2003 0:00",Shipped,4,11,2003,"Classic Cars",132,S18_2870,"Herkku Gifts","+47 2267 3215","Drammen 121, PR 744 Sentrum",,Bergen,,"N 5804",Norway,EMEA,Oeztan,Veysel,Medium
10192,38,100,8,4965.84,"11/20/2003 0:00",Shipped,4,11,2003,"Classic Cars",132,S18_2870,"Online Diecast Creations Co.",6035558647,"2304 Long Airport Avenue",,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10204,27,100,14,4169.88,"12/2/2003 0:00",Shipped,4,12,2003,"Classic Cars",132,S18_2870,"Muscle Machine Inc",2125557413,"4092 Furth Circle","Suite 400",NYC,NY,10022,USA,NA,Young,Jeff,Medium
10212,40,100,7,4910.4,"1/16/2004 0:00",Shipped,1,1,2004,"Classic Cars",132,S18_2870,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10226,24,100,5,3231.36,"2/26/2004 0:00",Shipped,1,2,2004,"Classic Cars",132,S18_2870,"Collectable Mini Designs Co.",7605558146,"361 Furth Circle",,"San Diego",CA,91217,USA,NA,Thompson,Valarie,Medium
10241,44,100,12,6853.44,"4/13/2004 0:00",Shipped,2,4,2004,"Classic Cars",132,S18_2870,"Mini Caravy",88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium
10253,37,100,2,5177.04,"6/1/2004 0:00",Cancelled,2,6,2004,"Classic Cars",132,S18_2870,"UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",,Liverpool,,"WX1 6LT",UK,EMEA,Devon,Elizabeth,Medium
10278,39,100,3,4324.32,"8/6/2004 0:00",Shipped,3,8,2004,"Classic Cars",132,S18_2870,"Signal Gift Stores",7025551838,"8489 Strong St.",,"Las Vegas",NV,83030,USA,NA,King,Sue,Medium
10287,44,100,1,5052.96,"8/30/2004 0:00",Shipped,3,8,2004,"Classic Cars",132,S18_2870,"Vida Sport, Ltd",0897-034555,"Grenzacherweg 237",,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10301,22,100,5,3223.44,"10/5/2003 0:00",Shipped,4,10,2003,"Classic Cars",132,S18_2870,"Norway Gifts By Mail, Co.","+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",,Oslo,,"N 0106",Norway,EMEA,Klaeboe,Jan,Medium
10311,43,100,10,5278.68,"10/16/2004 0:00",Shipped,4,10,2004,"Classic Cars",132,S18_2870,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10366,49,100,2,6144.6,"1/10/2005 0:00",Shipped,1,1,2005,"Classic Cars",132,S18_2870,"Royale Belge","(071) 23 67 2555","Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
10379,29,100,5,5127.2,"2/10/2005 0:00",Shipped,1,2,2005,"Classic Cars",132,S18_2870,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10407,41,100,12,6386.16,"4/22/2005 0:00","On Hold",2,4,2005,"Classic Cars",132,S18_2870,"The Sharp Gifts Warehouse",4085553659,"3086 Ingle Ln.",,"San Jose",CA,94217,USA,NA,Frick,Sue,Medium
10419,55,100,2,7695.6,"5/17/2005 0:00",Shipped,2,5,2005,"Classic Cars",132,S18_2870,"Salzburg Collectables",6562-9555,"Geislweg 14",,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Large
10139,46,100,1,5545.76,"7/16/2003 0:00",Shipped,3,7,2003,"Vintage Cars",101,S18_2949,"Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10150,47,91.18,9,4285.46,"9/19/2003 0:00",Shipped,3,9,2003,"Vintage Cars",101,S18_2949,"Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10163,31,100,2,3329.09,"10/20/2003 0:00",Shipped,4,10,2003,"Vintage Cars",101,S18_2949,"Classic Legends Inc.",2125558493,"5905 Pompton St.","Suite 750",NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10174,46,100,5,5592.22,"11/6/2003 0:00",Shipped,4,11,2003,"Vintage Cars",101,S18_2949,"Australian Gift Network, Co",61-7-3844-6555,"31 Duncan St. West End",,"South Brisbane",Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
10183,37,89.15,9,3298.55,"11/13/2003 0:00",Shipped,4,11,2003,"Vintage Cars",101,S18_2949,"Classic Gift Ideas, Inc",2155554695,"782 First Street",,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium
10206,37,90.17,7,3336.29,"12/5/2003 0:00",Shipped,4,12,2003,"Vintage Cars",101,S18_2949,"Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.",,Vancouver,BC,"V3F 2K1",Canada,NA,Tannamuri,Yoshi,Medium
10215,49,100,4,5510.05,"1/29/2004 0:00",Shipped,1,1,2004,"Vintage Cars",101,S18_2949,"West Coast Collectables Co.",3105553722,"3675 Furth Circle",,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium
10244,30,100,1,3525.6,"4/29/2004 0:00",Shipped,2,4,2004,"Vintage Cars",101,S18_2949,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10257,50,88.14,1,4407,"6/14/2004 0:00",Shipped,2,6,2004,"Vintage Cars",101,S18_2949,"The Sharp Gifts Warehouse",4085553659,"3086 Ingle Ln.",,"San Jose",CA,94217,USA,NA,Frick,Sue,Medium
10280,46,100,3,5126.24,"8/17/2004 0:00",Shipped,3,8,2004,"Vintage Cars",101,S18_2949,"Amica Models & Co.",011-4988555,"Via Monte Bianco 34",,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10291,47,100,12,5713.79,"9/8/2004 0:00",Shipped,3,9,2004,"Vintage Cars",101,S18_2949,"Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",,Boras,,"S-844 67",Sweden,EMEA,Larsson,Maria,Medium
10304,46,100,7,4613.8,"10/11/2004 0:00",Shipped,4,10,2004,"Vintage Cars",101,S18_2949,"Auto Assoc. & Cie.",30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium
10312,37,100,4,3711.1,"10/21/2004 0:00",Shipped,4,10,2004,"Vintage Cars",101,S18_2949,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10322,33,100,12,3524.73,"11/4/2004 0:00",Shipped,4,11,2004,"Vintage Cars",101,S18_2949,"Online Diecast Creations Co.",6035558647,"2304 Long Airport Avenue",,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10347,48,100,9,4814.4,"11/29/2004 0:00",Shipped,4,11,2004,"Vintage Cars",101,S18_2949,"Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3",Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,41,87.13,6,3572.33,"12/10/2004 0:00",Shipped,4,12,2004,"Vintage Cars",101,S18_2949,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10369,42,100,1,4581.36,"1/20/2005 0:00",Shipped,1,1,2005,"Vintage Cars",101,S18_2949,"Collectables For Less Inc.",6175558555,"7825 Douglas Av.",,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Medium
10381,41,100,8,4319.76,"2/17/2005 0:00",Shipped,1,2,2005,"Vintage Cars",101,S18_2949,"Corporate Gift Ideas Co.",6505551386,"7734 Strong St.",,"San Francisco",CA,,USA,NA,Brown,Julie,Medium
10126,46,73.7,14,3390.2,"5/28/2003 0:00",Shipped,2,5,2003,"Vintage Cars",62,S18_2957,"Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10163,48,69.96,4,3358.08,"10/20/2003 0:00",Shipped,4,10,2003,"Vintage Cars",62,S18_2957,"Classic Legends Inc.",2125558493,"5905 Pompton St.","Suite 750",NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10357,49,70.58,5,3458.42,"12/10/2004 0:00",Shipped,4,12,2004,"Vintage Cars",62,S18_2957,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10106,41,83.44,18,3421.04,"2/17/2003 0:00",Shipped,1,2,2003,Ships,86,S18_3029,"Rovelli Gifts",035-640555,"Via Ludovico il Moro 22",,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10130,40,96.34,2,3853.6,"6/16/2003 0:00",Shipped,2,6,2003,Ships,86,S18_3029,"Auto-Moto Classics Inc.",6175558428,"16780 Pompton St.",,Brickhaven,MA,58339,USA,NA,Taylor,Leslie,Medium
10143,46,74.84,13,3442.64,"8/10/2003 0:00",Shipped,3,8,2003,Ships,86,S18_3029,"Mini Creations Ltd.",5085559555,"4575 Hillside Dr.",,"New Bedford",MA,50553,USA,NA,Tam,"Wing C",Medium
10155,44,79.14,11,3482.16,"10/6/2003 0:00",Shipped,4,10,2003,Ships,86,S18_3029,"Toys of Finland, Co.","90-224 8555","Keskuskatu 45",,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10167,46,73.12,7,3363.52,"10/23/2003 0:00",Cancelled,4,10,2003,Ships,86,S18_3029,"Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",,Boras,,"S-844 67",Sweden,EMEA,Larsson,Maria,Medium
10178,41,81.72,10,3350.52,"11/8/2003 0:00",Shipped,4,11,2003,Ships,86,S18_3029,"Alpha Cognac",61.77.6555,"1 rue Alsace-Lorraine",,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
10197,46,87.74,4,4036.04,"11/26/2003 0:00",Shipped,4,11,2003,Ships,86,S18_3029,"Enaco Distributors","(93) 203 4555","Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10222,49,94.62,10,4636.38,"2/19/2004 0:00",Shipped,1,2,2004,Ships,86,S18_3029,"Collectable Mini Designs Co.",7605558146,"361 Furth Circle",,"San Diego",CA,91217,USA,NA,Thompson,Valarie,Medium
10273,34,98.06,2,3334.04,"7/21/2004 0:00",Shipped,3,7,2004,Ships,86,S18_3029,"Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10386,37,93.01,5,3441.37,"3/1/2005 0:00",Resolved,1,3,2005,Ships,86,S18_3029,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10414,44,73.98,1,3255.12,"5/6/2005 0:00","On Hold",2,5,2005,Ships,86,S18_3029,Gifts4AllAges.com,6175559555,"8616 Spinnaker Dr.",,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10111,43,100,1,4818.15,"3/25/2003 0:00",Shipped,1,3,2003,"Vintage Cars",104,S18_3136,"Mini Wheels Co.",6505555787,"5557 North Pendale Street",,"San Francisco",CA,,USA,NA,Murphy,Julie,Medium
10163,40,100,3,4900.8,"10/20/2003 0:00",Shipped,4,10,2003,"Vintage Cars",104,S18_3136,"Classic Legends Inc.",2125558493,"5905 Pompton St.","Suite 750",NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10206,30,100,8,3581.4,"12/5/2003 0:00",Shipped,4,12,2003,"Vintage Cars",104,S18_3136,"Canadian Gift Exchange Network","(604) 555-3392","1900 Oak St.",,Vancouver,BC,"V3F 2K1",Canada,NA,Tannamuri,Yoshi,Medium
10215,49,100,5,5285.14,"1/29/2004 0:00",Shipped,1,1,2004,"Vintage Cars",104,S18_3136,"West Coast Collectables Co.",3105553722,"3675 Furth Circle",,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium
10228,31,100,4,3181.53,"3/10/2004 0:00",Shipped,1,3,2004,"Vintage Cars",104,S18_3136,"Cambridge Collectables Co.",6175555555,"4658 Baden Av.",,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Medium
10244,29,100,2,3340.51,"4/29/2004 0:00",Shipped,2,4,2004,"Vintage Cars",104,S18_3136,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10257,37,84.82,2,3138.34,"6/14/2004 0:00",Shipped,2,6,2004,"Vintage Cars",104,S18_3136,"The Sharp Gifts Warehouse",4085553659,"3086 Ingle Ln.",,"San Jose",CA,94217,USA,NA,Frick,Sue,Medium
10270,38,100,11,4775.08,"7/19/2004 0:00",Shipped,3,7,2004,"Vintage Cars",104,S18_3136,"Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10280,29,100,4,3006.43,"8/17/2004 0:00",Shipped,3,8,2004,"Vintage Cars",104,S18_3136,"Amica Models & Co.",011-4988555,"Via Monte Bianco 34",,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10312,38,100,5,4457.02,"10/21/2004 0:00",Shipped,4,10,2004,"Vintage Cars",104,S18_3136,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10347,45,100,11,4948.2,"11/29/2004 0:00",Shipped,4,11,2004,"Vintage Cars",104,S18_3136,"Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3",Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,44,100,4,5160.76,"12/10/2004 0:00",Shipped,4,12,2004,"Vintage Cars",104,S18_3136,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10381,35,100,5,4288.2,"2/17/2005 0:00",Shipped,1,2,2005,"Vintage Cars",104,S18_3136,"Corporate Gift Ideas Co.",6505551386,"7734 Strong St.",,"San Francisco",CA,,USA,NA,Brown,Julie,Medium
10105,22,100,11,3065.04,"2/11/2003 0:00",Shipped,1,2,2003,"Vintage Cars",136,S18_3140,"Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10117,26,100,5,3551.34,"4/16/2003 0:00",Shipped,2,4,2003,"Vintage Cars",136,S18_3140,"Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10128,41,100,2,5544.02,"6/6/2003 0:00",Shipped,2,6,2003,"Vintage Cars",136,S18_3140,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10142,47,100,8,6034.33,"8/8/2003 0:00",Shipped,3,8,2003,"Vintage Cars",136,S18_3140,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10153,31,100,7,3641.57,"9/28/2003 0:00",Shipped,3,9,2003,"Vintage Cars",136,S18_3140,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10166,43,100,2,6930.74,"10/21/2003 0:00",Shipped,4,10,2003,"Vintage Cars",136,S18_3140,FunGiftIdeas.com,5085552555,"1785 First Street",,"New Bedford",MA,50553,USA,NA,Benitez,Violeta,Medium
10177,23,100,9,3675.63,"11/7/2003 0:00",Shipped,4,11,2003,"Vintage Cars",136,S18_3140,"CAF Imports","+34 913 728 555","Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium
10185,28,100,9,3442.04,"11/14/2003 0:00",Shipped,4,11,2003,"Vintage Cars",136,S18_3140,"Mini Creations Ltd.",5085559555,"4575 Hillside Dr.",,"New Bedford",MA,50553,USA,NA,Tam,"Wing C",Medium
10196,49,100,1,6893.81,"11/26/2003 0:00",Shipped,4,11,2003,"Vintage Cars",136,S18_3140,"Super Scale Inc.",2035559545,"567 North Pendale Street",,"New Haven",CT,97823,USA,NA,Murphy,Leslie,Medium
10221,33,100,3,4417.38,"2/18/2004 0:00",Shipped,1,2,2004,"Vintage Cars",136,S18_3140,"Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10232,22,100,6,3606.02,"3/20/2004 0:00",Shipped,1,3,2004,"Vintage Cars",136,S18_3140,giftsbymail.co.uk,"(198) 555-8888","Garden House Crowther Way",,Cowes,"Isle of Wight","PO31 7PJ",UK,EMEA,Bennett,Helen,Medium
10248,32,100,12,3802.56,"5/7/2004 0:00",Cancelled,2,5,2004,"Vintage Cars",136,S18_3140,"Land of Toys Inc.",2125557818,"897 Long Airport Avenue",,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10273,40,100,13,5026.4,"7/21/2004 0:00",Shipped,3,7,2004,"Vintage Cars",136,S18_3140,"Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10282,43,100,1,6695.53,"8/20/2004 0:00",Shipped,3,8,2004,"Vintage Cars",136,S18_3140,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10306,32,100,9,3759.04,"10/14/2004 0:00",Shipped,4,10,2004,"Vintage Cars",136,S18_3140,"AV Stores, Co.","(171) 555-1555","Fauntleroy Circus",,Manchester,,"EC2 5NT",UK,EMEA,Ashworth,Victoria,Medium
10336,48,100,12,5778.24,"11/20/2004 0:00",Shipped,4,11,2004,"Vintage Cars",136,S18_3140,"La Corne D'abondance, Co.","(1) 42.34.2555","265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
10350,44,100,1,5191.12,"12/2/2004 0:00",Shipped,4,12,2004,"Vintage Cars",136,S18_3140,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10372,28,100,3,3862.88,"1/26/2005 0:00",Shipped,1,1,2005,"Vintage Cars",136,S18_3140,"Tokyo Collectables, Ltd","+81 3 3584 0555","2-2-8 Roppongi",,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10396,33,100,2,5273.73,"3/23/2005 0:00",Shipped,1,3,2005,"Vintage Cars",136,S18_3140,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10414,41,100,12,4872.03,"5/6/2005 0:00","On Hold",2,5,2005,"Vintage Cars",136,S18_3140,Gifts4AllAges.com,6175559555,"8616 Spinnaker Dr.",,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10104,23,100,13,4556.99,"1/31/2003 0:00",Shipped,1,1,2003,"Classic Cars",169,S18_3232,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10109,46,100,5,8257,"3/10/2003 0:00",Shipped,1,3,2003,"Classic Cars",169,S18_3232,"Motor Mint Distributors Inc.",2155559857,"11328 Douglas Av.",,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Large
10114,48,100,4,8209.44,"4/1/2003 0:00",Shipped,2,4,2003,"Classic Cars",169,S18_3232,"La Corne D'abondance, Co.","(1) 42.34.2555","265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Large
10122,25,100,3,3598.5,"5/8/2003 0:00",Shipped,2,5,2003,"Classic Cars",169,S18_3232,"Marseille Mini Autos",91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
10127,22,100,15,3837.24,"6/3/2003 0:00",Shipped,2,6,2003,"Classic Cars",169,S18_3232,"Muscle Machine Inc",2125557413,"4092 Furth Circle","Suite 400",NYC,NY,10022,USA,NA,Young,Jeff,Medium
10136,41,100,3,8331.61,"7/4/2003 0:00",Shipped,3,7,2003,"Classic Cars",169,S18_3232,"Alpha Cognac",61.77.6555,"1 rue Alsace-Lorraine",,Toulouse,,31000,France,EMEA,Roulet,Annette,Large
10141,34,100,9,4836.5,"8/1/2003 0:00",Shipped,3,8,2003,"Classic Cars",169,S18_3232,"Suominen Souveniers","+358 9 8045 555","Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10148,32,100,14,5418.88,"9/11/2003 0:00",Shipped,3,9,2003,"Classic Cars",169,S18_3232,"Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney",NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10151,21,100,7,3734.01,"9/21/2003 0:00",Shipped,3,9,2003,"Classic Cars",169,S18_3232,"Oulu Toy Supplies, Inc.",981-443655,"Torikatu 38",,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10160,20,100,1,3996.4,"10/11/2003 0:00",Shipped,4,10,2003,"Classic Cars",169,S18_3232,"Men 'R' US Retailers, Ltd.",2155554369,"6047 Douglas Av.",,"Los Angeles",CA,,USA,NA,Chandler,Michael,Medium
10165,47,100,16,8754.69,"10/22/2003 0:00",Shipped,4,10,2003,"Classic Cars",169,S18_3232,"Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Large
10171,39,100,3,5481.45,"11/5/2003 0:00",Shipped,4,11,2003,"Classic Cars",169,S18_3232,"Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",,Montreal,Quebec,"H1J 1C3",Canada,NA,Fresnisre,Jean,Medium
10175,29,100,5,4419.89,"11/6/2003 0:00",Shipped,4,11,2003,"Classic Cars",169,S18_3232,"Stylish Desk Decors, Co.","(171) 555-0297","35 King George",,London,,"WX3 6FW",UK,EMEA,Brown,Ann,Medium
10181,45,100,7,6324.75,"11/12/2003 0:00",Shipped,4,11,2003,"Classic Cars",169,S18_3232,"Herkku Gifts","+47 2267 3215","Drammen 121, PR 744 Sentrum",,Bergen,,"N 5804",Norway,EMEA,Oeztan,Veysel,Medium
10184,28,100,10,4409.72,"11/14/2003 0:00",Shipped,4,11,2003,"Classic Cars",169,S18_3232,"Iberia Gift Imports, Corp.","(95) 555 82 82","C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,"Jose Pedro",Medium
10192,26,100,12,3918.46,"11/20/2003 0:00",Shipped,4,11,2003,"Classic Cars",169,S18_3232,"Online Diecast Creations Co.",6035558647,"2304 Long Airport Avenue",,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10195,50,100,10,7620.5,"11/25/2003 0:00",Shipped,4,11,2003,"Classic Cars",169,S18_3232,"Mini Classics",9145554562,"3758 North Pendale Street",,"White Plains",NY,24067,USA,NA,Frick,Steve,Large
10203,48,100,1,8291.04,"12/2/2003 0:00",Shipped,4,12,2003,"Classic Cars",169,S18_3232,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large
10207,25,100,11,3937.25,"12/9/2003 0:00",Shipped,4,12,2003,"Classic Cars",169,S18_3232,"Diecast Collectables",6175552555,"6251 Ingle Ln.",,Boston,MA,51003,USA,NA,Franco,Valarie,Medium
10212,40,100,11,5554.4,"1/16/2004 0:00",Shipped,1,1,2004,"Classic Cars",169,S18_3232,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10225,43,100,2,6407.86,"2/22/2004 0:00",Shipped,1,2,2004,"Classic Cars",169,S18_3232,"Vida Sport, Ltd",0897-034555,"Grenzacherweg 237",,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10229,22,100,5,4172.52,"3/11/2004 0:00",Shipped,1,3,2004,"Classic Cars",169,S18_3232,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10239,47,100,1,7083.37,"4/12/2004 0:00",Shipped,2,4,2004,"Classic Cars",169,S18_3232,"Oulu Toy Supplies, Inc.",981-443655,"Torikatu 38",,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Large
10246,36,100,9,7132.68,"5/5/2004 0:00",Shipped,2,5,2004,"Classic Cars",169,S18_3232,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large
10253,40,100,6,6773.6,"6/1/2004 0:00",Cancelled,2,6,2004,"Classic Cars",169,S18_3232,"UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",,Liverpool,,"WX1 6LT",UK,EMEA,Devon,Elizabeth,Medium
10259,27,100,8,3657.69,"6/15/2004 0:00",Shipped,2,6,2004,"Classic Cars",169,S18_3232,"Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor",Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10266,29,100,7,4812.55,"7/6/2004 0:00",Shipped,3,7,2004,"Classic Cars",169,S18_3232,"L'ordine Souveniers",0522-556555,"Strada Provinciale 124",,"Reggio Emilia",,42100,Italy,EMEA,Moroni,Maurizio,Medium
10271,20,100,9,3928.6,"7/20/2004 0:00",Shipped,3,7,2004,"Classic Cars",169,S18_3232,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10278,42,100,7,6401.22,"8/6/2004 0:00",Shipped,3,8,2004,"Classic Cars",169,S18_3232,"Signal Gift Stores",7025551838,"8489 Strong St.",,"Las Vegas",NV,83030,USA,NA,King,Sue,Medium
10281,25,100,5,4191.25,"8/19/2004 0:00",Shipped,3,8,2004,"Classic Cars",169,S18_3232,"Diecast Classics Inc.",2155551555,"7586 Pompton St.",,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium
